eval_id,x,order,f1,f2,f3,g1,g2,feasible
243,"[0.07887398957060332, 0.5157268762091186, 0.13077076712347402, 0.2981486566829956, 0.760089651474623, 0.6027695659092946, 0.014198614408775456, 0.17185812837521297, 0.31183053354631207, 0.012488278246069129]","[1, 3, 5, 4, 2, [1.596880543136669, 1.534170210224333]]",-7.797493,0.973,6305.452754042103,-111.64925093839486,4,0
244,"[0.21700058111356268, 0.1706142432780382, 0.6302209966060544, 0.21239702627388923, 0.8487607206479161, 0.07504958424221886, 0.33317889586106764, 0.7972233806690261, 0.8630904796626154, 0.005644487874377324]","[4, 5, 2, 3, 1, [1.5840902653876563, 1.5160613540362935]]",-44.762417,0.405,8041.9803435874255,-185.10238507195595,2,0
245,"[0.8128471066088194, 0.8597873507478071, 0.03027852425437061, 0.12157892811354143, 0.4924743549500674, 0.7270913184591162, 0.8639843129465127, 0.7209359226806766, 0.9002634783586757, 0.13327986244468992]","[3, 5, 4, 1, 2, [1.5022894187495235, 1.5965103644456886]]",-43.795025,1.0,6949.382993578045,10.807018251640386,1,0
246,"[0.8108859496652794, 0.31973673285499493, 0.780529799782599, 0.2784382011874751, 0.9158661956169475, 0.7910229211097266, 0.3370145940835615, 0.9591330205704597, 0.7321561600642265, 0.6670162555491769]","[3, 4, 1, 2, 5, [1.5177166764413799, 1.5825587211506889]]",-44.79046,0.145,5670.572239270008,-18.790905271821487,1,0
247,"[0.25945623804614826, 0.32147623335482045, 0.5799542594458394, 0.8901659453917325, 0.2282029296025746, 0.14428483457963837, 0.3146831542852131, 0.8520844414135288, 0.7634513567358666, 0.16622010305307933]","[2, 3, 4, 1, 5, [1.510988901444601, 1.5499085728687554]]",-30.039183,0.229,5926.318244042942,188.36265654963614,1,0
248,"[0.9137679446562288, 0.5640326034158916, 0.3571341448469364, 0.8212565495857086, 0.6711438452908612, 0.3887587868029727, 0.1534306638927887, 0.6186002488505388, 0.8342651044013969, 0.6444709390536953]","[4, 5, 1, 3, 2, [1.5609030969026323, 1.5192732994471019]]",-32.88444,0.066,4523.17321587086,-151.30054303216707,3,0
249,"[0.6545204533445409, 0.9179244003348662, 0.37338160891970873, 0.8185670179376474, 0.07462645254561828, 0.392668725876416, 0.9064327129197377, 0.38449823787776294, 0.688075813555053, 0.4569761568569485]","[1, 5, 2, 3, 4, [1.523238959447303, 1.5351319648203419]]",-43.495728,1.0,7112.263650672552,-147.82799742945934,1,0
250,"[0.5467981384174698, 0.8012033775301581, 0.9950833018579756, 0.762395759331387, 0.37131596589979043, 0.2210623883270414, 0.3477059226303212, 0.0824638845443989, 0.5090418369531434, 0.8604868247106654]","[5, 3, 2, 1, 4, [1.591255255567396, 1.508328324360061]]",-40.293697,0.062,5584.87314181082,-24.560008443147296,0,1
251,"[0.48179224816910626, 0.09348110275589139, 0.7031440426535834, 0.5153241347777012, 0.8302317790282583, 0.48831306464074475, 0.6126944308405812, 0.12119380737858887, 0.6051370533547485, 0.07540652808703241]","[4, 2, 3, 1, 5, [1.579491310331802, 1.5616823464876033]]",-33.552635,0.852,6008.061281263425,49.43357526052921,1,0
252,"[0.36084724908284904, 0.902075087765212, 0.06431093716557379, 0.8774521472588185, 0.22623547729537674, 0.7384732356579349, 0.9247281941604427, 0.5906230812422518, 0.6252209555067392, 0.004996827623220845]","[1, 5, 2, 4, 3, [1.5261920469904722, 1.5443618367975074]]",-45.093628,1.0,7363.79632259043,-248.8577891884717,1,0
253,"[0.1998748750838052, 0.4242101828849578, 0.4048199039081627, 0.30165562121935163, 0.974172120639204, 0.3287514005353328, 0.7655714783396719, 0.8909879074400938, 0.23769771844317023, 0.8950444465596372]","[2, 1, 4, 5, 3, [1.5988231280496874, 1.571615752815135]]",-42.019344,0.296,5936.581989012453,40.49125639666883,1,0
254,"[0.4882226042282748, 0.13307160780987792, 0.4057520738377127, 0.2126720472604854, 0.4217676547571202, 0.9864798906135605, 0.41321405361110275, 0.7998051170893163, 0.24149229678327933, 0.9902371251019867]","[4, 2, 3, 1, 5, [1.5908412833751566, 1.5468189489685438]]",-25.556095,0.589,4718.644963314182,141.06597915483275,1,0
255,"[0.5184820878671592, 0.8262985931126404, 0.2177865954054795, 0.3901221706584802, 0.6251417669683462, 0.7537502193559336, 0.634052746000595, 0.4049503138464402, 0.2534124491724189, 0.39670341600202375]","[3, 2, 5, 1, 4, [1.5360938096599563, 1.5864698131181958]]",-34.564857,0.25,6034.611571909181,-130.47084735496298,1,0
256,"[0.32700826840181674, 0.3841929968775465, 0.15549194282074585, 0.4496758299036603, 0.7089610123556008, 0.9104490110370197, 0.22925136578112626, 0.7021972519512474, 0.336158628536672, 0.8326841228323507]","[1, 4, 3, 2, 5, [1.586941910731049, 1.5492025644088068]]",-31.664616,0.477,6133.38385858317,43.05523118606007,1,0
257,"[0.2803305493267497, 0.4547963973338318, 0.33471134079991693, 0.44989017760459205, 0.799252192774275, 0.5024696861492329, 0.3365806147576418, 0.5927398460752438, 0.8517795809985932, 0.7771564009544555]","[4, 1, 3, 2, 5, [1.5640954649541747, 1.5548038305692435]]",-30.581938,0.145,4422.102613749044,76.36029511160908,1,0
258,"[0.6807494875046487, 0.6580944290911668, 0.8717476871946265, 0.250283572073946, 0.2416101891470407, 0.9682398446143728, 0.318702369958889, 0.22974555450771506, 0.9540003577482193, 0.47350926815839023]","[4, 5, 2, 1, 3, [1.552366047699045, 1.5186637598456436]]",-44.10155,0.205,6261.383232679814,-133.71707571093992,0,1
259,"[0.40257115251683884, 0.6155950008010923, 0.6214417609045925, 0.9994766396937579, 0.7343768309953272, 0.4367775974088113, 0.46080682188734723, 0.9888239350605248, 0.05420507103529726, 0.579091340929007]","[2, 1, 5, 3, 4, [1.5236706755402036, 1.501126567337322]]",-44.176853,0.04,5649.1031496681035,-27.383192770780795,0,1
260,"[0.6038687851164924, 0.8588216396914748, 0.30782154819314855, 0.18220205066651274, 0.27911435885959424, 0.3077686071950445, 0.2630723610009926, 0.44037424537943537, 0.750585906761294, 0.735331437827253]","[3, 2, 1, 5, 4, [1.567001806606718, 1.5998451784531398]]",-23.27689,0.359,5307.248040206672,88.49242449722138,0,0
261,"[0.7221731967371213, 0.831028676701312, 0.820061648577149, 0.9623261485856797, 0.13720002756579863, 0.7555854288502358, 0.29272020566788437, 0.9067182600830647, 0.11899293164047675, 0.3163463819260742]","[3, 2, 1, 4, 5, [1.5766595166690185, 1.530473176415059]]",-53.24843,0.57,5998.172889682638,-48.10476512237847,2,0
262,"[0.7418541832540931, 0.8266797851634906, 0.2983418152092302, 0.2065128152176937, 0.0821994517303547, 0.10128813464653308, 0.6926103731460805, 0.3593821788421889, 0.5511811028754964, 0.8351377321101792]","[5, 1, 3, 4, 2, [1.5160515594635573, 1.5555903989466198]]",-47.98884,0.939,6588.781268398156,-102.41065366970679,3,0
263,"[0.6395603363956811, 0.09156785790593625, 0.43949929238650576, 0.9051417196850756, 0.12211549172741298, 0.02169427831303583, 0.3039793643832358, 0.3582840984893779, 0.6123852182917754, 0.1059248199914119]","[2, 3, 5, 4, 1, [1.5874858879488547, 1.5176852252191235]]",-47.28057,0.865,7106.888024737493,-81.99084033992989,1,0
264,"[0.4152398551218224, 0.4734359552033298, 0.4355371237564747, 0.6794494144648552, 0.5329165129957472, 0.8924917157017677, 0.9463490415978845, 0.8105618046726728, 0.380828356975787, 0.8039268353996321]","[2, 5, 3, 4, 1, [1.5892990028904497, 1.5929938463616546]]",-10.866993,0.035,4352.6579671490645,119.84613481444194,0,0
265,"[0.5249742503465605, 0.39226751778695534, 0.022191766396168378, 0.37606279297617107, 0.24035280757939415, 0.15355789428480715, 0.7732471966273835, 0.6448299261627572, 0.9071302205055951, 0.41232097161214376]","[2, 5, 1, 3, 4, [1.5127317222143166, 1.572764431334928]]",-43.434734,1.0,5493.549701345164,27.23534873090793,1,0
266,"[0.27152777046689036, 0.5393276681180852, 0.600306250293168, 0.7411882711245379, 0.6680465700090051, 0.8661054889248307, 0.26689939957099873, 0.35161126537003007, 0.45307314562402234, 0.46976819499905265]","[1, 4, 5, 3, 2, [1.5046992494475302, 1.5931172377633842]]",-29.843916,0.153,3954.229459823406,126.9631104699147,0,0
267,"[0.3611539253007868, 0.2826740898803157, 0.7984994789858365, 0.857956665718414, 0.359837656111486, 0.8498551875004144, 0.031454912473896646, 0.12014221152325322, 0.5358945686471596, 0.08255739819999453]","[1, 3, 2, 5, 4, [1.5301428957495062, 1.5307738972280638]]",-38.16186,0.142,5821.692754278352,97.74994428098626,1,0
268,"[0.4883888509927192, 0.46157297260789687, 0.1000722211841173, 0.5441878673551679, 0.9764118856374079, 0.23276905158790495, 0.25843654466498833, 0.4581573113674736, 0.9619126291073066, 0.5267562078924535]","[5, 2, 3, 1, 4, [1.569104726910305, 1.596431053010443]]",-48.4996,0.802,5661.162459644721,190.13356734242333,0,0
269,"[0.6069865413863754, 0.4578885417798644, 0.4286552244858035, 0.09388152993768373, 0.23073920833970418, 0.7531268710122462, 0.7732565100602968, 0.2833149381633867, 0.9210434656778258, 0.6286980512290724]","[1, 4, 2, 3, 5, [1.535449841975865, 1.5739076336320683]]",-38.9047,0.847,5101.404774719966,1.2513257550589003,1,0
270,"[0.4366795845296717, 0.488505371163775, 0.4632211188823182, 0.15778981068121178, 0.25824751887800623, 0.43929356236303163, 0.17716956117518312, 0.8815495787713697, 0.9079419661674005, 0.8692625175520374]","[1, 3, 5, 2, 4, [1.5964237490034845, 1.5856148447676046]]",-20.064308,0.469,6350.8854072348895,72.59032661498824,0,0
271,"[0.38570723093630155, 0.3315013599207819, 0.21694095184381368, 0.509849446330758, 0.13535136707378137, 0.14873323997731824, 0.24853949311493284, 0.38153260864657035, 0.4274898704925223, 0.14631374605638003]","[4, 3, 5, 2, 1, [1.5268704462333913, 1.5378168506966055]]",-26.006718,0.578,3976.516480528098,62.70814254233437,1,0
272,"[0.6136468557752498, 0.4254724765872556, 0.9724318300116261, 0.3909955618796509, 0.5094789532978659, 0.2747969985317579, 0.9741684483815064, 0.9194174199988806, 0.9253504924408985, 0.11021060365793678]","[1, 2, 4, 5, 3, [1.5519952884798915, 1.5811489154521146]]",-47.84097,0.044,6913.971682305532,152.39272905106037,1,0
273,"[0.27560731358755686, 0.22877962948026875, 0.2100298977444569, 0.47275272715511096, 0.24214048814374467, 0.9431631614484669, 0.3131922465197655, 0.41706609019057517, 0.24235669226738088, 0.815269847105828]","[2, 3, 5, 4, 1, [1.5640910884477792, 1.5238753895280437]]",-36.895897,0.275,6088.419030972464,76.08094495802544,1,0
274,"[0.8930977215828491, 0.8041885940751674, 0.023391454479258833, 0.02295084482682974, 0.3602976156971356, 0.7227867848916641, 0.6031295346215718, 0.4857593763527466, 0.6539773491703461, 0.8656677049167693]","[5, 4, 3, 2, 1, [1.571305259344316, 1.5753680333336353]]",-22.270283,1.0,4847.901056182516,3.547869327862003,2,0
275,"[0.8665515547087981, 0.009769455104851832, 0.488290867300497, 0.6149839001217001, 0.9124956544059251, 0.20798640011181513, 0.005991772537947804, 0.5072625145863674, 0.7815425709998186, 0.6303645911251704]","[5, 4, 2, 3, 1, [1.526143071809506, 1.5813920071730447]]",-60.292896,1.0,6040.985980286329,-251.5398260406306,1,0
276,"[0.8898171308386185, 0.5725421576536885, 0.29528596458760814, 0.31411527287026486, 0.2699878910612533, 0.7548098165699093, 0.11630956628101252, 0.9481191726892073, 0.8835726476849366, 0.7628304476085389]","[5, 4, 1, 3, 2, [1.5410030040595208, 1.5924656359067795]]",-34.550434,0.155,6230.3816849748255,139.93966995597197,2,0
277,"[0.7905650929212933, 0.41409564272094734, 0.23820568136217413, 0.8709676402334434, 0.14752022167097534, 0.4947398889786455, 0.8086998194061202, 0.3509661240543601, 0.8799623141209291, 0.16902177432618115]","[2, 3, 4, 5, 1, [1.5973942000357817, 1.5126457619910125]]",-32.91138,0.511,7378.451437744594,-86.81645493937481,1,0
278,"[0.49442242486174137, 0.48999608409414874, 0.5346211123059297, 0.915870926412269, 0.541850483846624, 0.9751743829540959, 0.23620253379612988, 0.3269325240752532, 0.8162865683623554, 0.8763911678628352]","[1, 3, 2, 5, 4, [1.5042595009677648, 1.521885706546732]]",-33.168102,0.012,4866.6727610636435,83.48425878432332,0,0
279,"[0.40726008139362013, 0.8731316954358608, 0.09284565835091796, 0.49196150088437096, 0.4365918670100417, 0.3049712271069194, 0.2602936309218833, 0.9182737194879688, 0.916164349986324, 0.7310225167456731]","[5, 1, 2, 3, 4, [1.5889228889358689, 1.528193873047006]]",-47.39495,0.856,6193.378099048709,-70.07033354069472,0,1
280,"[0.8113836422298807, 0.5730794946814525, 0.7319408967870548, 0.9792108899074985, 0.911048748457309, 0.034114850186010015, 0.1842307593337461, 0.5210537214400944, 0.8801160565674389, 0.4463343990700436]","[2, 1, 4, 3, 5, [1.572750992762847, 1.5231028938753273]]",-33.270027,0.007,5741.730574190296,-71.44433840713407,1,0
281,"[0.7134938912034222, 0.08100270932260123, 0.7264798564598333, 0.09968026123069162, 0.939707106373743, 0.4281447410364779, 0.5458772344646207, 0.2359371420186276, 0.4607391880747894, 0.7008898090220869]","[1, 5, 2, 4, 3, [1.5639980806658873, 1.506838224829245]]",-43.952965,0.954,5589.353137232439,106.73027058492542,0,0
282,"[0.23903584723212312, 0.49590860574910633, 0.8071859659873944, 0.290302096243112, 0.37674125094049193, 0.9544691106282014, 0.5923855381185746, 0.22606958438979297, 0.028918855976085345, 0.7170738511831687]","[4, 3, 5, 2, 1, [1.5011395385097428, 1.5514672156777718]]",-37.62647,0.211,6279.8038383366365,-35.45743119283412,0,1
283,"[0.3368353446760316, 0.8267196028580809, 0.6773988854094407, 0.7433529641406451, 0.19804545005699037, 0.3879022812007349, 0.785031245017159, 0.4675938325707327, 0.6008791076776918, 0.10233841226264295]","[2, 4, 3, 5, 1, [1.5778907931105914, 1.5029576593939917]]",-39.985893,0.303,3850.107426175479,4.151128229038136,2,0
284,"[0.5593719316941681, 0.37103272707627377, 0.9487126190967903, 0.7687923230953895, 0.18263066597257305, 0.06793165922156996, 0.05450643921354725, 0.4737073816109092, 0.20450598919089547, 0.425343630682098]","[2, 1, 4, 5, 3, [1.5460316122366335, 1.5533562192580932]]",-36.612267,0.358,6228.836351429225,-62.69199886590832,1,0
285,"[0.7161497066887943, 0.4189486250280925, 0.4100370533929967, 0.05045922937012981, 0.7828587929813522, 0.7587822236415147, 0.8416744128416251, 0.5437221453909145, 0.3700318047716329, 0.46886754826401733]","[1, 3, 5, 4, 2, [1.576443347718529, 1.5347052810353163]]",-36.547066,1.0,5417.359628069517,-243.81260794122886,1,0
286,"[0.0738646493922015, 0.07903654758669432, 0.7702306612844225, 0.046238316099189936, 0.06042687662471635, 0.4939360283683639, 0.6839941709442875, 0.2101190322103167, 0.7443439150615274, 0.6797295987683349]","[5, 3, 4, 2, 1, [1.5250645175535384, 1.527520071029174]]",-41.57551,1.0,6169.890760891322,220.18023242521238,0,0
287,"[0.37670211974996126, 0.620706121822918, 0.7365121821712285, 0.097987383302092, 0.3653809719477735, 0.189453876136076, 0.2748124256554839, 0.3179663964259586, 0.9792447053861484, 0.6056842650782979]","[5, 4, 2, 1, 3, [1.5501772416920983, 1.5007009893332444]]",-43.040897,0.815,5769.971962878054,46.02667822421276,0,0
288,"[0.7877013525880362, 0.050244766910988226, 0.9742922759521142, 0.9440606907169098, 0.534503847266718, 0.8080891145830263, 0.9011727618698517, 0.852877515579322, 0.5597379624793569, 0.7734236246462214]","[3, 2, 5, 4, 1, [1.599824434474365, 1.5512460839937]]",-23.624683,1.0,5198.470441373284,-67.81521186232385,1,0
289,"[0.3049394779102522, 0.6667667198093444, 0.3095441924056923, 0.28909552304799835, 0.5204998719766276, 0.5001946391775494, 0.07965921689155797, 0.557841783871086, 0.11701564330197001, 0.32968152824842]","[2, 1, 4, 3, 5, [1.5759836093482518, 1.5966076479827902]]",-43.451084,0.131,5764.737272825222,155.61636550708815,1,0
290,"[0.9550844333435401, 0.803958923907762, 0.5932185026713122, 0.31911299436646035, 0.7704501480006323, 0.3352246317780645, 0.5773414732164509, 0.18901418220025257, 0.4129653416803414, 0.9324447206379995]","[4, 2, 3, 1, 5, [1.5655060387930757, 1.5237247755179015]]",-41.163227,0.099,6064.422771343333,-223.68037625880896,1,0
291,"[0.9440882565858429, 0.46628951633637206, 0.8440394059588895, 0.09499912268947963, 0.7666024539332812, 0.8317681960374061, 0.9214232099846811, 0.45630874962790247, 0.8883379163676587, 0.24528427066468372]","[3, 1, 5, 2, 4, [1.578742642386801, 1.56523580383942]]",-44.254135,0.833,5740.167495645193,-122.63612608889457,0,1
292,"[0.5687861489318778, 0.45032659178093015, 0.865874242704373, 0.6190840454854508, 0.22454188742764658, 0.09690041275595895, 0.21389248824983143, 0.3578210327133038, 0.31346977815683086, 0.07875557046731807]","[2, 3, 4, 1, 5, [1.5999421294390104, 1.523420552077876]]",-27.575842,0.235,5000.144006123366,-25.485024697461995,1,0
293,"[0.2537322518391203, 0.3917607525937242, 0.16906052869189436, 0.43262211831966746, 0.4459139797378566, 0.9522948166513718, 0.8048835999790046, 0.5371114754148868, 0.3724285392444744, 0.881039443282903]","[5, 1, 4, 2, 3, [1.5436487783165513, 1.5679525452118472]]",-28.54646,0.42,4815.616580332192,96.2570686940642,0,0
294,"[0.11937736075494765, 0.9025344611960103, 0.2048411168221297, 0.6816312898002053, 0.8015652563783178, 0.49193953135715374, 0.7928573562416945, 0.9116234244607038, 0.6247159274007433, 0.3350782495805632]","[2, 5, 1, 4, 3, [1.5768377441308927, 1.535050512239283]]",-42.7042,0.675,5509.46479276573,-210.68602816742066,1,0
295,"[0.3270864824518013, 0.4900498257860525, 0.8632110056550444, 0.30128534727073075, 0.642619459393583, 0.14732610506396648, 0.4627341621190252, 0.9190146116957535, 0.2996189366373686, 0.22414187921108264]","[3, 1, 2, 4, 5, [1.5825133321523464, 1.581419383074452]]",-43.08234,0.113,4785.891549619181,-5.435687500349104,0,1
296,"[0.8760932690556934, 0.5354145998972697, 0.3182594065156632, 0.8528730311803271, 0.41874961979963465, 0.13606269523988967, 0.1593996378730118, 0.060655448543769586, 0.5656841809364177, 0.6578413557441206]","[2, 1, 4, 5, 3, [1.5150995613061986, 1.5755341643158498]]",-37.782806,0.1,5905.084283070337,-145.5817693979023,1,0
297,"[0.25413639055109805, 0.9097465950889637, 0.7561304787433232, 0.8610168247335089, 0.7630839456080895, 0.8860628862991067, 0.832578062899719, 0.9319496416281811, 0.9612617365526863, 0.5066381402853942]","[4, 2, 5, 3, 1, [1.542624232490316, 1.5262316248264036]]",-24.055492,0.18,3849.6057434680006,70.49313390449237,0,0
298,"[0.2631438620916511, 0.42462927890832947, 0.9390939107685579, 0.3593636002139746, 0.6314907329397499, 0.9191221146197496, 0.3606962246436026, 0.5265232231508565, 0.026459804086482186, 0.15565412504460285]","[4, 2, 5, 1, 3, [1.5313187734081746, 1.556538944774937]]",-35.537605,0.166,6980.796264360747,-233.43287412704467,1,0
299,"[0.36475684736910063, 0.5179413522286644, 0.7882163684695448, 0.4310048269971337, 0.3911864110080051, 0.29272851437789227, 0.7974127778988369, 0.7407567686946, 0.6781372315236555, 0.5537469132646656]","[5, 4, 3, 1, 2, [1.501617849023033, 1.579093493757214]]",-20.54068,0.063,5247.593063165051,34.3221266220086,1,0
300,"[0.24986021237139644, 0.08376169057265692, 0.20093082564830245, 0.6563260416064277, 0.10009594528397614, 0.5067128235773907, 0.6862691140459867, 0.050309789409167305, 0.1636185444890379, 0.16278014622748005]","[4, 1, 3, 2, 5, [1.5366206395033501, 1.508478256196325]]",-19.869675,0.923,6281.074547306251,0.2461634512621913,1,0
301,"[0.7564179854581133, 0.12173917440124449, 0.2545001014258107, 0.3863940396641924, 0.7356728728417586, 0.6096493725887168, 0.46001311758435615, 0.592681794824203, 0.05075657123360011, 0.3275737718549263]","[3, 2, 5, 4, 1, [1.5786538033411506, 1.5932640071843414]]",-39.890247,0.661,5985.575275932835,-60.808679279284945,1,0
302,"[0.22682671889259354, 0.3127270456426505, 0.09135574503500976, 0.30190185356617805, 0.7236495921445869, 0.49618050045731144, 0.7160984862717058, 0.23350928604857457, 0.013315047400898727, 0.9703061086579072]","[5, 2, 1, 3, 4, [1.5160412700847143, 1.565658063234898]]",-50.05767,0.866,3851.0017848913953,-141.49457066093674,0,1
303,"[0.8497894835771982, 0.5016075572677564, 0.7086299994902164, 0.9697013872480345, 0.3350703808067108, 0.9084894104788256, 0.9203101343493505, 0.16630214250343467, 0.3298010342578904, 0.31271559789565884]","[2, 3, 4, 1, 5, [1.5192547428589176, 1.510230506629104]]",-33.5013,0.083,6074.159584460935,-261.3989658179943,1,0
304,"[0.7369173888904468, 0.678398682539118, 0.08650309608702456, 0.03922763655413919, 0.5097674412108211, 0.8859898814764474, 0.32287452820638585, 0.6704571934293387, 0.37063278354433393, 0.5793823125415561]","[1, 5, 2, 3, 4, [1.5335195076062378, 1.555550307207819]]",-42.540855,1.0,4531.8039898612515,-253.87603678402684,0,1
305,"[0.6911267990016241, 0.015254211450054678, 0.37667365158388233, 0.018310216546843838, 0.5669345256578803, 0.40074846209085424, 0.4078479215775662, 0.15893817890518125, 0.7330133967576113, 0.56306006855076]","[4, 5, 1, 3, 2, [1.5171130046149819, 1.5553474492465298]]",-39.127495,1.0,5539.62873613403,-88.6201165949326,0,1
306,"[0.42079206387460055, 0.4050440650067868, 0.633085499911696, 0.6065062248095446, 0.04884949583851317, 0.05736038814250344, 0.2963621922516607, 0.743219198653607, 0.7765165635490796, 0.0634132804462616]","[3, 4, 2, 1, 5, [1.595991747898307, 1.5686038881027387]]",-34.641872,1.0,4071.741529536381,180.99264375604497,2,0
307,"[0.21222619788185526, 0.33685678816709563, 0.931784601408786, 0.9118699730422825, 0.4567987816255189, 0.9549775228811413, 0.5487585966154919, 0.3412885846133592, 0.1407064188302788, 0.6670851707471617]","[1, 5, 3, 4, 2, [1.5846299197709701, 1.5333869150759936]]",-50.303585,0.267,5582.780319575308,-28.80584533207434,0,1
308,"[0.7860235728352122, 0.929608116542742, 0.19596316494028043, 0.8177153222924161, 0.6870208510007172, 0.6408784478807583, 0.06855991743134149, 0.199739700683504, 0.8710880447451332, 0.5102158786675485]","[4, 5, 2, 1, 3, [1.5937536899318046, 1.52829544545166]]",-26.553432,0.311,5385.655552752767,-21.22003974108992,2,0
309,"[0.35443125690841815, 0.57649194834656, 0.9200829945605655, 0.3577714439771609, 0.2504371846607235, 0.7728860563033539, 0.1574772344293337, 0.17434124970162168, 0.681529855434948, 0.8573099678346884]","[2, 3, 5, 1, 4, [1.5260105383509666, 1.5657138755981133]]",-30.280605,0.189,5373.787474991293,99.63945223625439,1,0
310,"[0.9764778405276532, 0.33674583121584223, 0.6886927878994731, 0.3410848619811241, 0.14536418331267398, 0.854436998907022, 0.3380729936963869, 0.981979912267051, 0.5091398463050809, 0.9284045818420731]","[3, 5, 4, 1, 2, [1.56768678156867, 1.556552589827692]]",-41.757515,0.517,6006.719802004445,-33.200268809529234,0,1
311,"[0.5406108562264373, 0.5982408599482993, 0.8255776852050137, 0.17177604051031037, 0.7476198409205619, 0.07830878527031315, 0.08266650165400169, 0.2057018636907214, 0.38230465925689827, 0.9250050424416973]","[1, 5, 4, 2, 3, [1.5533395407470945, 1.5432407422009005]]",-38.858,0.398,7039.136530623427,155.67675633495404,3,0
312,"[0.09176786008796634, 0.013808384786368921, 0.9234850757793874, 0.26348383358697613, 0.5333051544209846, 0.3894198419535979, 0.392882567732305, 0.7342927874873546, 0.03990145241058929, 0.026791451338617267]","[4, 5, 2, 3, 1, [1.5496868626553977, 1.5654905950072882]]",-47.509895,1.0,7955.117467150613,121.94073502263709,1,0
313,"[0.7680116021924219, 0.0018731499756151626, 0.6562195253776889, 0.9421041341261981, 0.6700387925578108, 0.6753948959193999, 0.02305950840019888, 0.8104753697946864, 0.09947390484292906, 0.1288459300745074]","[2, 5, 1, 4, 3, [1.560710704595743, 1.5598899780877797]]",-27.991419,1.0,7981.178572288266,-40.230825718017286,3,0
314,"[0.20731364049316892, 0.4135921390646664, 0.23786624812506774, 0.9500605317581612, 0.05182665461248748, 0.8483940099868366, 0.6757117673533125, 0.18203863889576766, 0.9575176193682006, 0.5795909739974199]","[5, 2, 4, 1, 3, [1.5439545607827145, 1.5837090750051925]]",-43.277077,1.0,6994.2647268739265,-196.35665522232307,1,0
315,"[0.12732525184232457, 0.6105292749889714, 0.08511406770528451, 0.7587533892638803, 0.349987916084728, 0.24503305533326347, 0.9025764082799606, 0.3228640346036623, 0.3325979293569441, 0.7252587646616441]","[4, 2, 5, 3, 1, [1.5341683198879497, 1.5108422413053717]]",-38.881714,0.916,4808.094720748593,104.4337379314683,1,0
316,"[0.5097314803570145, 0.2587957550919727, 0.7622075370104026, 0.840866128229703, 0.3729918524255066, 0.7482461798945549, 0.6334039085847738, 0.8428474440068625, 0.26167907472723173, 0.1522249588479998]","[4, 2, 5, 1, 3, [1.5173042140921345, 1.5361608969268286]]",-41.694008,0.173,5848.571239766035,-197.35788907615978,1,0
317,"[0.5315848961491778, 0.48190367192242556, 0.025392678789664558, 0.5522236889362433, 0.35767434804452203, 0.5191849472914896, 0.2560757599636364, 0.3983102904050867, 0.7005732713591771, 0.8515491036509404]","[1, 5, 4, 3, 2, [1.5506392122933106, 1.5778114615180343]]",-36.900288,1.0,5293.813546490288,-52.26147985941628,0,1
318,"[0.5056461460698233, 0.4310923080348136, 0.10707730228203127, 0.35585404266215725, 0.23195992205469818, 0.4098084849951622, 0.9282143080161894, 0.33390618972210595, 0.8421482691662252, 0.8098524227171022]","[2, 3, 1, 4, 5, [1.5400580901900007, 1.5289206749510047]]",-29.797138,0.75,4882.328690274424,61.47515284728004,1,0
319,"[0.13189569341324492, 0.8307366010361654, 0.36993722012910724, 0.8277332684875252, 0.07297553327308404, 0.05411907437980423, 0.16389673123519277, 0.40660297090331476, 0.8749716894629577, 0.44163235009790336]","[4, 2, 3, 1, 5, [1.5679474518119272, 1.5918607715632167]]",-39.71614,1.0,5132.700088467384,-246.3626318311937,0,1
320,"[0.1458262519077047, 0.9290317146407918, 0.8009706124716082, 0.8799326608020417, 0.29141726308905247, 0.1167652970811276, 0.3223513112391698, 0.8843372393160378, 0.2578490751069621, 0.07946709175292155]","[4, 2, 5, 3, 1, [1.5231460116633095, 1.5391801765500992]]",-37.780857,0.515,6931.331632394214,116.89588243936524,0,0
321,"[0.29202428192783036, 0.463137038257151, 0.7759629359746054, 0.9940505948722616, 0.09305198313515439, 0.34218893956858165, 0.7837214876671456, 0.9643983441418407, 0.3423646652709539, 0.4130018630455379]","[5, 3, 4, 1, 2, [1.5684588168758908, 1.587023801347374]]",-43.74125,0.855,7663.176858404559,-99.9925572671927,1,0
322,"[0.41210872834437295, 0.7897135553025477, 0.42339895462989097, 0.8060449857698605, 0.21666653485123688, 0.9249601187325097, 0.5273462720146923, 0.34941840312101013, 0.5277102745641977, 0.14220330723440744]","[4, 5, 3, 1, 2, [1.5424434396017492, 1.559172324267817]]",-62.42509,0.253,5647.145399775299,224.77446143635314,0,0
323,"[0.162530888574139, 0.704130558977889, 0.9194564610020443, 0.9670702204796342, 0.23255730109150896, 0.8779750874951309, 0.7647011301574391, 0.33682535550710946, 0.8456578912598595, 0.4829094895910111]","[1, 5, 3, 4, 2, [1.5623091610235653, 1.5181137622838239]]",-46.124928,0.446,5714.722068736257,-206.5295002661607,1,0
324,"[0.1453593824571111, 0.0419133762464583, 0.01480536336113858, 0.11333180695798017, 0.643006247320616, 0.08541911358000553, 0.3173169588593796, 0.236729249088788, 0.3435159139329551, 0.9502974725009231]","[3, 4, 5, 2, 1, [1.5090230023202966, 1.5654168252429939]]",-41.727463,1.0,6795.099895774261,125.21429109985391,1,0
